equipo,Centro planif.,Ubicac.técnica,Denominación,Denominación.1,Activo fijo,Orden,Perfil catálogo,id_aviso,tipo_mantenimiento,descripcion,Fecha de aviso,Grupo códigos,TextoGrpPartObj,Cód.parte obj.,TextoCódPartObj,Grupo códigos.1,Código averia,TextoCódProblem,Causas avería,Causa,Txt. cód. mot.,causa_falla,fecha_inicio,hora_inicio,fecha_fin,hora_fin,Parada,duracion,Status sistema,Indicador ABC,fecha_inicio_dt,fecha_fin_dt,duracion_horas
20000696,CUS,OC-EST-CUS-SCIN-ES,ESPUMA CONTRAINCENDIOS,BOMBA ELECTICA 20 ESPUMA,,10018417.0,1,203979,m2,cambio de bomba de espuma diesel,20/12/2009,RO-PU-02,Bombas - Unidad de bomba,E204,Eje,RO-PU-MF,ELP,Fuga externa de fluido de proceso,,0,,nan,20/12/2009,7:53:00,20/12/2009,17:00:00,X,"9,12",MECE ORAS,,2009-12-20 07:53:00,2009-12-20 17:00:00,9.12
20000697,CUS,OC-EST-CUS-SCIN-ES,ESPUMA CONTRAINCENDIOS,MOTOR DIESEL ESPUMA,,,1,203959,m2,fuga de concentrado espuma bomba diesel,13/12/2009,RO-PU-02,Bombas - Unidad de bomba,E207,Sellos mecánicos,RO-PU-MF,ELP,Fuga externa de fluido de proceso,,0,,nan,13/12/2009,17:35:00,17/12/2009,17:00:00,X,"95,42",MECE,,2009-12-13 17:35:00,2009-12-17 17:00:00,
20003565,MRF,OC-EST-MRF-ALMC-TQ55000,TANQUE TQ-55000,TRANSMISOR NIVEL TQ55000,,,1,203956,m2,falla indicador nivel tq-55000 mr,12/12/2009,ME-VE-03,Tanques - Control y monitoreo,H305,Sensores (especificar),ME-VE-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,12/12/2009,6:58:00,12/12/2009,7:30:00,X,"0,1",MECE,,2009-12-12 06:58:00,2009-12-12 07:30:00,0.1
20007797,VSA,OC-EST-VSA-PREC-PV2308A,BRAZO CONTROL PRESION FASE I PV-2308A,ACTUADOR MOV-2308A AGUAS ARRIBA PV 2308A,,10018344.0,1,203925,m2,cambio tarjeta fcu mov/2308a,10/12/2009,SC-VA-02,Válvulas - Actuador,S209,Posicionador,SC-VA-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,10/12/2009,14:19:00,10/12/2009,14:30:00,X,"0,18",MECE ORAS,,2009-12-10 14:19:00,2009-12-10 14:30:00,0.18
20002570,EPO,OC-EST-EPO-COND-RECIRCBB,LINEAS SUCCION Y DESCARGA REBOOSTERS,VALVULA MOV_16x150-LIN 920-TP302,,10018507.0,1,203928,m2,mov 319 fala de comunicacion con master,11/12/2009,SC-VA-04,Válvulas - Misceláneo,S402,Otros (especificar),SC-VA-MF,FTO,No abre cuando se da la orden,,0,,nan,10/12/2009,19:30:00,,0:00:00,X,0,MECE ORAS,,2009-12-10 19:30:00,,0.0
20002572,EPO,OC-EST-EPO-COND-RECIRCBB,LINEAS SUCCION Y DESCARGA REBOOSTERS,VALVULA MOV_16x150-LIN 920-TP304,,10018507.0,1,203929,m2,mov 321 falla de comunicacion con master,11/12/2009,SC-VA-04,Válvulas - Misceláneo,S402,Otros (especificar),SC-VA-MF,FTO,No abre cuando se da la orden,,0,,nan,10/12/2009,20:00:00,,0:00:00,X,0,MECE ORAS,,2009-12-10 20:00:00,,0.0
20002076,EPO,OC-EST-EPO-PALM-TP301,TANQUE DE ALMACENAMIENTO TP301,SAAB RADAR TANQUE TP301,,10018349.0,1,203921,m2,falla tarjeta saab tp-301,9/12/2009,ME-VE-03,Tanques - Control y monitoreo,H305,Sensores (especificar),ME-VE-MF,UNK,Información insuficiente,,0,,nan,9/12/2009,11:34:00,9/12/2009,11:34:00,X,0,MECE ORAS,,2009-12-09 11:34:00,2009-12-09 11:34:00,0.0
20001070,CUS,OC-EST-CUS-PMED-BE5107B,BRAZO MEDICIÓN DE ENTRADA CUSIANA 2,MEDIDOR FLUJO TURBINA BRAZO2,,,1,203913,m2,falla canal a turbina brazo 2,5/12/2009,ME-WI-03,Malacate - Control y monitoreo,J302,Unidad de control,RO-PU-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,5/12/2009,14:05:00,20/12/2009,17:00:00,X,"362,92",MECE,,2009-12-05 14:05:00,2009-12-20 17:00:00,
20002896,EPO,OC-EST-EPO-DREN-TANQSUM,TANQUE SUMIDERO,SUMIDERO ACERO DC TRAMPAS OCENSA,,10018308.0,1,203899,m2,tu-53200. falla pt descarga bomba.,1/12/2009,ME-VE-03,Tanques - Control y monitoreo,H305,Sensores (especificar),ME-VE-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,1/12/2009,16:42:00,1/12/2009,17:30:00,X,"0,8",MECE ORAS,,2009-12-01 16:42:00,2009-12-01 17:30:00,0.8
20003004,EPO,OC-EST-EPO-PREC-TG25000,TRAMPA RECIBO TG25000,TRANSMISOR FLUJO LINEA RECIBO CUS,,10018413.0,1,203886,m2,falla fi recibo cus en pr,29/11/2009,ME-PI-02,Tubería - Control y monitoreo,I203,Sensores (especificar),ME-PI-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,29/11/2009,21:12:00,29/11/2009,21:12:00,X,0,MECE ORAS,A,2009-11-29 21:12:00,2009-11-29 21:12:00,0.0
20003004,EPO,OC-EST-EPO-PREC-TG25000,TRAMPA RECIBO TG25000,TRANSMISOR FLUJO LINEA RECIBO CUS,,10018413.0,1,203877,m2,falla fi-25020 recibo de cus,24/11/2009,ME-PI-02,Tubería - Control y monitoreo,I203,Sensores (especificar),ME-PI-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,24/11/2009,19:33:00,24/11/2009,20:00:00,X,"0,45",MECE ORAS,A,2009-11-24 19:33:00,2009-11-24 20:00:00,0.45
20000873,CUS,OC-EST-CUS-DREN-WP12030,BOMBA DEWATERING WP-12030,BOMBA CENTRIFUGA WP12030,,,1,203803,m2,manometro indicador  wp 12030,15/11/2009,SC-VA-03,Válvulas - Control y monitoreo,S302,Indicador,SC-VA-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,15/11/2009,9:54:00,16/11/2009,17:00:00,X,"31,1",MECE,,2009-11-15 09:54:00,2009-11-16 17:00:00,
20000873,CUS,OC-EST-CUS-DREN-WP12030,BOMBA DEWATERING WP-12030,BOMBA CENTRIFUGA WP12030,,,1,203802,m2,falla horometro wp-12030,15/11/2009,RO-CE-01,Motor Combust - Sistema de arranque,A103,Control de arranque,RO-PU-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,15/11/2009,9:45:00,16/11/2009,17:00:00,X,"31,25",MECE,,2009-11-15 09:45:00,2009-11-16 17:00:00,
20003751,MRF,OC-EST-MRF-PBOM-BP42080,BOMBA PRINCIPAL BP42080,PLC CONTROL BPC42080,,10018232.0,1,203794,m2,bpc42080 perdida comunicaciones dcs,14/11/2009,RO-CE-03,Motor Combust - Control y monitoreo,A302,PLC,SC-CL-MF,UNK,Información insuficiente,,0,,nan,14/11/2009,5:48:00,14/11/2009,5:48:00,X,0,MECE ORAS,,2009-11-14 05:48:00,2009-11-14 05:48:00,0.0
20000862,CUS,OC-EST-CUS-DREN-WP12010,BOMBA DEWATERING WP-12010,"VALV MAN DE BOLA MARCA KF, 8",,70001120.0,1,203791,m2,goteo de crudo grasera wp12010,13/11/2009,SC-VA-01,Válvulas - Válvulas,S101,Cuerpo de la válvula,SC-VA-MF,LCP,Fuga de válvula en posición cerrada,,0,,nan,13/11/2009,13:44:00,,0:00:00,X,0,MECE ORAS,,2009-11-13 13:44:00,,0.0
20007627,CUS,OC-EST-CUS-PALM-TK12020,TANQUE DE ALMACENAMIENTO TK12020,ACTUADOR MOV-120220 DE TK-12020,,30001920.0,1,203793,m2,mov 120220 se encuentra alarmada,13/11/2009,SC-VA-03,Válvulas - Control y monitoreo,S302,Indicador,SC-VA-MF,OTH,Modos de Falla no especificados,,0,,nan,13/11/2009,13:49:00,,0:00:00,X,0,MECE ORAS,,2009-11-13 13:49:00,,0.0
20000807,CUS,OC-EST-CUS-SCTR-CONTROL,CONTROL DE PROCESO,MASTER STATION ROTORK,,30001920.0,1,203772,m2,se está abriendo lazo de control mov's,12/11/2009,ME-VE-03,Tanques - Control y monitoreo,H305,Sensores (especificar),SC-VA-MF,OTH,Modos de Falla no especificados,,0,,nan,12/11/2009,15:45:00,,0:00:00,X,0,MECE ORAS,,2009-11-12 15:45:00,,0.0
20001018,CUS,OC-EST-CUS-PREC-CPRE,CONEXIÓN DERECIBO,VALVULA MOV_16x600-REC 950-LIN REC,,70001120.0,1,203752,m2,goteo drenaje cuerpo mov-5076,10/11/2009,SC-VA-01,Válvulas - Válvulas,S101,Cuerpo de la válvula,SC-VA-MF,ELP,Fuga externa de fluido de proceso,,0,,nan,10/11/2009,9:25:00,,0:00:00,X,0,MECE ORAS,,2009-11-10 09:25:00,,0.0
20004411,MRF,OC-EST-MRF-IZAJ-TRAMPAEN,TRAMPA ENTRADA,CAMA PIG RECEIVER,,10017483.0,1,203757,m2,falla detector raspador recibo mr,10/11/2009,ME-PI-02,Tubería - Control y monitoreo,I203,Sensores (especificar),ME-PI-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,10/11/2009,16:19:00,,0:00:00,X,0,MECE ORAS,,2009-11-10 16:19:00,,0.0
20000158,CUS,OC-EST-CUS-PALM-TK12020,TANQUE DE ALMACENAMIENTO TK12020,AGITADOR MECANICO AGITADOR B TK12020,,10018432.0,1,203728,m2,no muestra señal agt 12020b en dcs,7/11/2009,ME-VE-04,Tanques - Misceláneos,H401,Agitador,ME-VE-MF,OTH,Modos de Falla no especificados,,0,,nan,7/11/2009,11:20:00,7/11/2009,11:20:00,X,0,MECE ORAS,,2009-11-07 11:20:00,2009-11-07 11:20:00,0.0
20003260,EPO,OC-EST-EPO-COMB-CSS5210,ALFA LAVAL CSS-5210,MOTOR ELECTRICO CSS5210,,10018129.0,1,203736,m2,anali. mal funcionamiento alfa laval5211,6/11/2009,RO-PU-05,Bombas - Misceláneos,E503,Otros (especificar),RO-PU-MF,OTH,Modos de Falla no especificados,,0,,nan,6/11/2009,20:29:00,6/11/2009,20:29:00,X,0,MECE ORAS,,2009-11-06 20:29:00,2009-11-06 20:29:00,0.0
20003262,EPO,OC-EST-EPO-COMB-CSS5210,ALFA LAVAL CSS-5210,MOTOR ELECTRICO CE5212,,10018130.0,1,203737,m2,anali. mal funcionamiemto alfa laval5212,6/11/2009,RO-PU-05,Bombas - Misceláneos,E503,Otros (especificar),RO-PU-MF,OTH,Modos de Falla no especificados,,0,,nan,6/11/2009,20:51:00,6/11/2009,20:51:00,X,0,MECE ORAS,,2009-11-06 20:51:00,2009-11-06 20:51:00,0.0
20002523,EPO,OC-EST-EPO-PALM-DISTTANQ,DISTRIBUCCION A TANQUES,VALVULA MOV_12x150- ENT 920-TP305,,10018147.0,1,203727,m2,daño del actuador mov-351,6/11/2009,SC-VA-02,Válvulas - Actuador,S208,Engranaje,SC-VA-MF,FTC,No cierra cuando se da la orden,,0,,nan,5/11/2009,22:00:00,6/11/2009,10:00:00,X,12,MECE ORAS,,2009-11-05 22:00:00,2009-11-06 10:00:00,
20008585,CVA,OC-TER-CVA-PREC-TG24000,TRAMPA RECIBO TG24000,LDS TRANSMISOR DENSI LINEA CAUCASIA,,,1,203704,m2,falla di-240025 cv,1/11/2009,ME-PI-02,Tubería - Control y monitoreo,I203,Sensores (especificar),ME-PI-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,1/11/2009,5:45:00,1/11/2009,5:45:00,X,0,MECE,A,2009-11-01 05:45:00,2009-11-01 05:45:00,0.0
20004240,MRF,OC-EST-MRF-PREC-FL10,BRAZO DE FILTRACIÓN RECIBO FL10,VALVULA MOV_20X600- SAL 930-FL20,,10018143.0,1,203703,m2,falla mov-220221 prefiltros mr,1/11/2009,SC-VA-04,Válvulas - Misceláneo,S402,Otros (especificar),SC-VA-MF,UNK,Información insuficiente,,0,,nan,1/11/2009,5:42:00,1/11/2009,5:42:00,X,0,MECE ORAS,,2009-11-01 05:42:00,2009-11-01 05:42:00,0.0
20000654,CUS,OC-EST-CUS-PDES-TG82000,TRAMPA DESPACHO TG82000,TRANSMISOR FLUJO TRAMPA DESP CUS,,,1,203700,m2,falla indicador flujo de estación cus,31/10/2009,ME-PI-02,Tubería - Control y monitoreo,I203,Sensores (especificar),ME-PI-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,31/10/2009,6:57:00,31/10/2009,6:57:00,X,0,MECE,A,2009-10-31 06:57:00,2009-10-31 06:57:00,0.0
20008588,MRF,OC-EST-MRF-ENSA-PRE22010,BRAZO PREFILTRACION TFL-22010,LDS TRANSMISOR DENSI SALIDA PREFILT,,10018143.0,1,203693,m2,falla logica mov 220121 y mov220221,30/10/2009,SC-VA-03,Válvulas - Control y monitoreo,S303,Monitoreo,SC-VA-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,30/10/2009,7:59:00,,0:00:00,X,0,MECE ORAS,A,2009-10-30 07:59:00,,0.0
20005965,CCA,OC-EST-CCA-PREC-TG,TRAMPA RECIBO CCA,DETECTOR RASPADOR TRAMPA RECIBO,,,1,203677,m2,falla detector de paso recibo cc,27/10/2009,ME-PI-02,Tubería - Control y monitoreo,I203,Sensores (especificar),ME-PI-MF,OTH,Modos de Falla no especificados,,0,,nan,27/10/2009,18:41:00,27/10/2009,18:41:00,X,0,MECE,,2009-10-27 18:41:00,2009-10-27 18:41:00,0.0
20005418,CVA,OC-TER-CVA-PREC-TG24000,TRAMPA RECIBO TG24000,DETECTORES RASPADOR TG24000,,10016964.0,1,203678,m2,falla detector raspador trampa recibo cv,27/10/2009,ME-PI-02,Tubería - Control y monitoreo,I203,Sensores (especificar),ME-PI-MF,OTH,Modos de Falla no especificados,,0,,nan,27/10/2009,18:47:00,,0:00:00,X,0,MECE ORAS,,2009-10-27 18:47:00,,0.0
20005966,CCA,OC-EST-CCA-PDES-TG,TRAMPA DESPACHO CCA,DETECTOR RASPADOR TRAMPA DESPACHO,,,1,203643,m2,falla his trampa despacho cc,22/10/2009,EL-UP-06,UPS - Misceláneos,L604,Otros (especificar),SC-VA-MF,OTH,Modos de Falla no especificados,,0,,nan,22/10/2009,8:36:00,22/10/2009,8:36:00,X,0,MECE,,2009-10-22 08:36:00,2009-10-22 08:36:00,0.0
20002424,EPO,OC-EST-EPO-PBOM-BP42060,BOMBA PRINCIPAL BP42060,MOTOR ICC-42060 DE BOMBA BPC-42060,,,1,203634,m2,reparacion u 60,21/10/2009,RO-PU-05,Bombas - Misceláneos,E503,Otros (especificar),RO-PU-MF,OTH,Modos de Falla no especificados,,0,,nan,21/10/2009,8:00:00,21/10/2009,8:00:00,X,0,MECE,,2009-10-21 08:00:00,2009-10-21 08:00:00,0.0
20002664,EPO,OC-EST-EPO-SCIN-CIAGUA,CONTRA INCENDIO AGUA,PROPORCIONADOR BPP-150 CONTRA INCENDIO,,10018932.0,1,203640,m2,bomba jockey 2 no funciona,21/10/2009,SC-CI-01,Equipo contra incendio,T101,(especificar),SC-CI-MF,OTH,Modos de Falla no especificados,,0,,nan,21/10/2009,15:00:00,21/10/2009,19:00:00,X,4,MECE ORAS,,2009-10-21 15:00:00,2009-10-21 19:00:00,4.0
20002710,EPO,OC-EST-EPO-SCIN-BX302,UNIDAD MOTOR-BOMBA BX-302,MOTOR ELECT BX302,,10018607.0,1,203629,m2,bomba bx302 no funciona,21/10/2009,SC-CI-01,Equipo contra incendio,T101,(especificar),SC-CI-MF,OTH,Modos de Falla no especificados,,0,,nan,21/10/2009,15:00:00,,0:00:00,X,0,MECE ORAS,,2009-10-21 15:00:00,,0.0
20002713,EPO,OC-EST-EPO-SCIN-BX301,UNIDAD MOTOR-BOMBA BX-301,BOMBA BX301,,10018607.0,1,203628,m2,bomba bx301 y 302 no arrancan,21/10/2009,SC-CI-01,Equipo contra incendio,T101,(especificar),SC-CI-MF,OTH,Modos de Falla no especificados,,0,,nan,21/10/2009,22:15:00,,0:00:00,X,0,MECE ORAS,,2009-10-21 22:15:00,,0.0
20000807,CUS,OC-EST-CUS-SCTR-CONTROL,CONTROL DE PROCESO,MASTER STATION ROTORK,,10018106.0,1,203681,m2,daño mov 5078,28/10/2009,SC-VA-03,Válvulas - Control y monitoreo,S301,Cableado,SC-VA-MF,SPO,Operación inesperada,,0,,nan,21/10/2009,20:29:00,22/10/2009,17:00:00,X,"20,52",MECE ORAS,,2009-10-21 20:29:00,2009-10-22 17:00:00,
20002687,EPO,OC-EST-EPO-SCIN-BA304,UNIDAD MOTOR-BOMBA BA-304,MOTOR DIESEL BA304,,10018042.0,1,203622,m2,falla motor de arranque uci304,19/10/2009,RO-CE-01,Motor Combust - Sistema de arranque,A102,Unidad de arranque (motor de arranque),RO-CE-MF,FTS,No arranca al momento de encender,,0,,nan,19/10/2009,18:29:00,19/10/2009,18:29:00,X,0,MECE ORAS,,2009-10-19 18:29:00,2009-10-19 18:29:00,0.0
20001017,CUS,OC-EST-CUS-PREC-CPRE,CONEXIÓN DERECIBO,TRANSMISOR PRES LINEA ME5002,,20062860.0,1,203602,m2,pt-5077 y 5075 a con diferencia,16/10/2009,ME-VE-03,Tanques - Control y monitoreo,H305,Sensores (especificar),ME-PI-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,16/10/2009,8:21:00,16/10/2009,8:21:00,X,0,MECE ORAS,,2009-10-16 08:21:00,2009-10-16 08:21:00,0.0
20000046,CUS,OC-EST-CUS-AAIR-BO,AIRE BOMBEO,TRANSMISOR PRESION C TAI54010,,10017965.0,1,203591,m2,pt-540106 fuera de rango aire industrial,15/10/2009,RO-CO-03,Compresores - Control y monitoreo,B306,Sensores (especificar),RO-CO-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,15/10/2009,8:48:00,20/10/2009,16:00:00,X,"127,2",MECE ORAS,,2009-10-15 08:48:00,2009-10-20 16:00:00,
20004762,CVA,OC-TER-CVA-PALM-TK12020,TANQUE DE ALMACENAMIENTO TK12020,AGITADOR MECANICO AGITADOR B TK12020,,20063216.0,1,203570,m2,fuga sello agt 12020b,12/10/2009,ME-VE-04,Tanques - Misceláneos,H401,Agitador,ME-VE-MF,ELU,Fuga externa de fluidos de servicio,,0,,nan,12/10/2009,16:36:00,,0:00:00,X,0,MECE ORAS,,2009-10-12 16:36:00,,0.0
20002515,EPO,OC-EST-EPO-PALM-DISTTANQ,DISTRIBUCCION A TANQUES,VALVULA MOV_12x150- ENT 920-TP302,,10017945.0,1,203531,m2,mtto y reparacion actuador mecan mov 329,8/10/2009,SC-VA-02,Válvulas - Actuador,S208,Engranaje,SC-VA-MF,FTC,No cierra cuando se da la orden,,0,,nan,8/10/2009,18:18:00,8/10/2009,18:18:00,X,0,MECE ORAS,,2009-10-08 18:18:00,2009-10-08 18:18:00,0.0
20002586,EPO,OC-EST-EPO-PALM-TP302,TANQUE DE ALMACENAMIENTO TP302,VALVULA MOV_36x150-LDS SAL 920TP302,,10018507.0,1,203527,m2,falla mov-302004 pr,8/10/2009,SC-VA-04,Válvulas - Misceláneo,S402,Otros (especificar),SC-VA-MF,FTO,No abre cuando se da la orden,,0,,nan,8/10/2009,7:14:00,,0:00:00,X,0,MECE ORAS,A,2009-10-08 07:14:00,,0.0
20002586,EPO,OC-EST-EPO-PALM-TP302,TANQUE DE ALMACENAMIENTO TP302,VALVULA MOV_36x150-LDS SAL 920TP302,,10018507.0,1,203548,m2,mov302004 despacho tp302 no abre dsd dcs,10/10/2009,SC-VA-03,Válvulas - Control y monitoreo,S303,Monitoreo,SC-VA-MF,FTC,No cierra cuando se da la orden,,0,,nan,8/10/2009,11:00:00,,0:00:00,X,0,MECE ORAS,A,2009-10-08 11:00:00,,0.0
20002687,EPO,OC-EST-EPO-SCIN-BA304,UNIDAD MOTOR-BOMBA BA-304,MOTOR DIESEL BA304,,10018981.0,1,203547,m2,ba 304 contrainc falla motor de arranque,10/10/2009,SC-CI-01,Equipo contra incendio,T101,(especificar),SC-CI-MF,SER,Piezas Mecánicas Sueltas,,0,,nan,7/10/2009,16:00:00,29/06/2010,0:00:00,X,"6.344,00",MECE ORAS,,2009-10-07 16:00:00,2010-06-29 00:00:00,
20000808,CUS,OC-EST-CUS-SCTR-CONTROL,CONTROL DE PROCESO,CONCENTRADOR SEÑALES,,,1,203491,m2,brzo 2 u. lact con alarma de t° enclavad,4/10/2009,ME-VE-03,Tanques - Control y monitoreo,H305,Sensores (especificar),ME-PI-MF,PDE,Parámetro monitoreado excede_limites sup,,0,,nan,4/10/2009,14:25:00,20/12/2009,17:00:00,X,"1.850,58",MECE,,2009-10-04 14:25:00,2009-12-20 17:00:00,
20004746,CVA,OC-TER-CVA-PALM-TK12030,TANQUE DE ALMACENAMIENTO TK12030,AGITADOR MECANICO AGITADOR B TK12030,,,1,203440,m2,ruido anormal en agitador.,26/09/2009,RO-EM-05,Motor Elec - Miscelaneos,D502,Otros (especificar),RO-EM-MF,NOI,Ruido fuera de lo Normal,,0,,nan,26/09/2009,16:34:00,26/09/2009,16:34:00,X,0,MECE,,2009-09-26 16:34:00,2009-09-26 16:34:00,0.0
20004791,CVA,OC-TER-CVA-PALM-TK12030,TANQUE DE ALMACENAMIENTO TK12030,TEMPERATURA TE-120302 DE TK-12030,,10017924.0,1,203435,m2,falla ti-120302 cv,26/09/2009,ME-VE-03,Tanques - Control y monitoreo,H305,Sensores (especificar),ME-VE-MF,UNK,Información insuficiente,,0,,nan,26/09/2009,4:34:00,27/09/2010,16:00:00,X,"8.795,43",MECE ORAS,,2009-09-26 04:34:00,2010-09-27 16:00:00,
20008585,CVA,OC-TER-CVA-PREC-TG24000,TRAMPA RECIBO TG24000,LDS TRANSMISOR DENSI LINEA CAUCASIA,,,1,203432,m2,falla di-240025 cv,26/09/2009,ME-PI-02,Tubería - Control y monitoreo,I203,Sensores (especificar),ME-PI-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,26/09/2009,4:21:00,26/09/2009,4:21:00,X,0,MECE,A,2009-09-26 04:21:00,2009-09-26 04:21:00,0.0
20007629,CUS,OC-EST-CUS-PALM-TK12020,TANQUE DE ALMACENAMIENTO TK12020,SENSOR VIBRACION VSHH-120205C AGT-12020C,,,1,203425,m2,alarma de vibración en agt-12020c,24/09/2009,ME-VE-04,Tanques - Misceláneos,H401,Agitador,ME-VE-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,24/09/2009,7:42:00,24/09/2009,7:42:00,X,0,MECE,,2009-09-24 07:42:00,2009-09-24 07:42:00,0.0
20000956,CUS,OC-EST-CUS-PDES-TG82000,TRAMPA DESPACHO TG82000,VALVULA MOV_30x900-LIN 950-LIN DESP,,10017785.0,1,203414,m2,mov-820006 presenta alarma de atascada,22/09/2009,SC-VA-02,Válvulas - Actuador,S208,Engranaje,SC-VA-MF,FTO,No abre cuando se da la orden,,0,,nan,22/09/2009,11:20:00,24/09/2009,16:00:00,X,"52,67",MECE ORAS,,2009-09-22 11:20:00,2009-09-24 16:00:00,
20001003,CUS,OC-EST-CUS-PREC-CPRE,CONEXIÓN DERECIBO,TRANSMISOR PRES DIF FL5003 B,,20062860.0,1,203401,m2,alarma continua de pdi-5084,20/09/2009,ME-PI-02,Tubería - Control y monitoreo,I203,Sensores (especificar),ME-VE-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,20/09/2009,17:02:00,20/09/2009,17:02:00,X,0,MECE ORAS,,2009-09-20 17:02:00,2009-09-20 17:02:00,0.0
20000863,CUS,OC-EST-CUS-DREN-WP12010,BOMBA DEWATERING WP-12010,"VALV MAN BOLA MARCA PETROVALVES, TUBERIA",,20070734.0,1,203386,m2,fuga valvula alivio hv succión pw-12010,18/09/2009,SC-VA-01,Válvulas - Válvulas,S101,Cuerpo de la válvula,SC-VA-MF,ELP,Fuga externa de fluido de proceso,,0,,nan,18/09/2009,15:50:00,,0:00:00,X,0,MECE ORAS,,2009-09-18 15:50:00,,0.0
20002516,EPO,OC-EST-EPO-PALM-DISTTANQ,DISTRIBUCCION A TANQUES,VALVULA MOV_12x150- ENT 920-TP303,,10017774.0,1,203377,m2,corregir atascamiento mov 330 rec. apiay,18/09/2009,SC-VA-02,Válvulas - Actuador,S208,Engranaje,SC-VA-MF,FTC,No cierra cuando se da la orden,,0,,nan,18/09/2009,17:55:00,18/09/2009,17:55:00,X,0,MECE ORAS,,2009-09-18 17:55:00,2009-09-18 17:55:00,0.0
20001968,EPO,OC-EST-EPO-AGUA-BA310,BOMBA AGUA EN TA-302 PARA SCIN,TANQUE AGUA TA302,,,1,203624,m2,falla sistema agua potable,19/10/2009,RO-PU-05,Bombas - Misceláneos,E503,Otros (especificar),RO-PU-MF,FTS,No arranca al momento de encender,,0,,nan,16/09/2009,15:00:00,16/09/2009,15:00:00,X,0,MECE,,2009-09-16 15:00:00,2009-09-16 15:00:00,0.0
20001375,VSA,OC-EST-VSA-PDES-CPDE,CONEXIÓN DE DESPACHO,LDS TRANSMISOR FLUJO ULTRASON LIN DESP,,,1,203353,m2,falla fic-370127pv vs,15/09/2009,ME-PI-02,Tubería - Control y monitoreo,I203,Sensores (especificar),ME-PI-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,15/09/2009,2:01:00,15/09/2009,10:00:00,X,"7,98",MECE,A,2009-09-15 02:01:00,2009-09-15 10:00:00,7.98
20005637,CVA,OC-TER-CVA-PMED-BS37050,BRAZO MEDICIÓN SALIDA BS37050,VALVULA MOV_16x150- DES 710-BS37050,,,1,203349,m2,la mov 370512 no opera,13/09/2009,SC-VA-02,Válvulas - Actuador,S209,Posicionador,SC-VA-MF,FTO,No abre cuando se da la orden,,0,,nan,13/09/2009,5:45:00,13/09/2009,5:45:00,X,0,MECE,,2009-09-13 05:45:00,2009-09-13 05:45:00,0.0
20000654,CUS,OC-EST-CUS-PDES-TG82000,TRAMPA DESPACHO TG82000,TRANSMISOR FLUJO TRAMPA DESP CUS,,70000760.0,1,203333,m2,falla fic-820011pv cus,10/09/2009,ME-PI-02,Tubería - Control y monitoreo,I203,Sensores (especificar),ME-PI-MF,AIR,Falsa alarm_indica_defect_nivel_aceite e,,0,,nan,10/09/2009,18:31:00,10/09/2009,18:31:00,X,0,MECE ORAS,A,2009-09-10 18:31:00,2009-09-10 18:31:00,0.0
20004764,CVA,OC-TER-CVA-PALM-TK12020,TANQUE DE ALMACENAMIENTO TK12020,AGITADOR MECANICO AGITADOR C TK12020,,,1,203331,m2,fuga de producto por agitador b tk 12020,10/09/2009,ME-VE-04,Tanques - Misceláneos,H401,Agitador,ME-VE-MF,ELP,Fuga externa de fluido de proceso,,0,,nan,10/09/2009,12:59:00,10/09/2009,12:59:00,X,0,MECE,,2009-09-10 12:59:00,2009-09-10 12:59:00,0.0
20005788,CVA,OC-TER-CVA-ALOC-CM,CONTENEDORES,EDIFICACION LABORATORIO,,,1,203288,m2,extractor de la bodega del laboratorio.,6/09/2009,RO-EM-04,Motor Elec - Sistem de refrigeración,D406,Motor,RO-EM-MF,FTS,No arranca al momento de encender,,0,,nan,6/09/2009,11:28:00,6/09/2009,11:28:00,X,0,MECE,,2009-09-06 11:28:00,2009-09-06 11:28:00,0.0
